Domain Code,Domain,Area Code (FAO),Area,Element Code,Element,Item Code (CPC),Item,Year Code,Year,Unit,Value,Flag,Flag Description
"SCL","Supply Utilization Accounts","276","Sudan","5141","Food supply quantity (tonnes)","01312","Bananas","2016","2016","tonnes","710000","F","FAO estimate"
"SCL","Supply Utilization Accounts","276","Sudan","5141","Food supply quantity (tonnes)","01312","Bananas","2017","2017","tonnes","720000","F","FAO estimate"
"SCL","Supply Utilization Accounts","276","Sudan","5141","Food supply quantity (tonnes)","01312","Bananas","2018","2018","tonnes","730000","F","FAO estimate"
"SCL","Supply Utilization Accounts","207","Suriname","5141","Food supply quantity (tonnes)","01312","Bananas","2014","2014","tonnes","2359","Im","FAO data based on imputation methodology"
"SCL","Supply Utilization Accounts","207","Suriname","5141","Food supply quantity (tonnes)","01312","Bananas","2015","2015","tonnes","3150","Im","FAO data based on imputation methodology"
"SCL","Supply Utilization Accounts","207","Suriname","5141","Food supply quantity (tonnes)","01312","Bananas","2016","2016","tonnes","7055","Im","FAO data based on imputation methodology"
"SCL","Supply Utilization Accounts","207","Suriname","5141","Food supply quantity (tonnes)","01312","Bananas","2017","2017","tonnes","10366","Im","FAO data based on imputation methodology"
"SCL","Supply Utilization Accounts","207","Suriname","5141","Food supply quantity (tonnes)","01312","Bananas","2018","2018","tonnes","5873","Im","FAO data based on imputation methodology"
"SCL","Supply Utilization Accounts","210","Sweden","5141","Food supply quantity (tonnes)","01312","Bananas","2014","2014","tonnes","78260","F","FAO estimate"
"SCL","Supply Utilization Accounts","210","Sweden","5141","Food supply quantity (tonnes)","01312","Bananas","2015","2015","tonnes","76886","F","FAO estimate"
"SCL","Supply Utilization Accounts","210","Sweden","5141","Food supply quantity (tonnes)","01312","Bananas","2016","2016","tonnes","74298","F","FAO estimate"
"SCL","Supply Utilization Accounts","210","Sweden","5141","Food supply quantity (tonnes)","01312","Bananas","2017","2017","tonnes","73201","F","FAO estimate"
"SCL","Supply Utilization Accounts","210","Sweden","5141","Food supply quantity (tonnes)","01312","Bananas","2018","2018","tonnes","71245","F","FAO estimate"
"SCL","Supply Utilization Accounts","211","Switzerland","5141","Food supply quantity (tonnes)","01312","Bananas","2014","2014","tonnes","82931","F","FAO estimate"
"SCL","Supply Utilization Accounts","211","Switzerland","5141","Food supply quantity (tonnes)","01312","Bananas","2015","2015","tonnes","85955","F","FAO estimate"
"SCL","Supply Utilization Accounts","211","Switzerland","5141","Food supply quantity (tonnes)","01312","Bananas","2016","2016","tonnes","88585","F","FAO estimate"
"SCL","Supply Utilization Accounts","211","Switzerland","5141","Food supply quantity (tonnes)","01312","Bananas","2017","2017","tonnes","91056","F","FAO estimate"
"SCL","Supply Utilization Accounts","211","Switzerland","5141","Food supply quantity (tonnes)","01312","Bananas","2018","2018","tonnes","93617","F","FAO estimate"
"SCL","Supply Utilization Accounts","208","Tajikistan","5141","Food supply quantity (tonnes)","01312","Bananas","2014","2014","tonnes","1804","F","FAO estimate"
"SCL","Supply Utilization Accounts","208","Tajikistan","5141","Food supply quantity (tonnes)","01312","Bananas","2015","2015","tonnes","1169","F","FAO estimate"
"SCL","Supply Utilization Accounts","208","Tajikistan","5141","Food supply quantity (tonnes)","01312","Bananas","2016","2016","tonnes","585","F","FAO estimate"
"SCL","Supply Utilization Accounts","208","Tajikistan","5141","Food supply quantity (tonnes)","01312","Bananas","2017","2017","tonnes","1452","F","FAO estimate"
"SCL","Supply Utilization Accounts","208","Tajikistan","5141","Food supply quantity (tonnes)","01312","Bananas","2018","2018","tonnes","1405","F","FAO estimate"
"SCL","Supply Utilization Accounts","216","Thailand","5141","Food supply quantity (tonnes)","01312","Bananas","2014","2014","tonnes","835338","F","FAO estimate"
"SCL","Supply Utilization Accounts","216","Thailand","5141","Food supply quantity (tonnes)","01312","Bananas","2015","2015","tonnes","616644","F","FAO estimate"
"SCL","Supply Utilization Accounts","216","Thailand","5141","Food supply quantity (tonnes)","01312","Bananas","2016","2016","tonnes","663615","F","FAO estimate"
"SCL","Supply Utilization Accounts","216","Thailand","5141","Food supply quantity (tonnes)","01312","Bananas","2017","2017","tonnes","594642","F","FAO estimate"
"SCL","Supply Utilization Accounts","216","Thailand","5141","Food supply quantity (tonnes)","01312","Bananas","2018","2018","tonnes","611601","F","FAO estimate"
"SCL","Supply Utilization Accounts","176","Timor-Leste","5141","Food supply quantity (tonnes)","01312","Bananas","2014","2014","tonnes","412","F","FAO estimate"
"SCL","Supply Utilization Accounts","176","Timor-Leste","5141","Food supply quantity (tonnes)","01312","Bananas","2015","2015","tonnes","477","F","FAO estimate"
"SCL","Supply Utilization Accounts","176","Timor-Leste","5141","Food supply quantity (tonnes)","01312","Bananas","2016","2016","tonnes","518","F","FAO estimate"
"SCL","Supply Utilization Accounts","176","Timor-Leste","5141","Food supply quantity (tonnes)","01312","Bananas","2017","2017","tonnes","518","F","FAO estimate"
"SCL","Supply Utilization Accounts","176","Timor-Leste","5141","Food supply quantity (tonnes)","01312","Bananas","2018","2018","tonnes","518","F","FAO estimate"
"SCL","Supply Utilization Accounts","217","Togo","5141","Food supply quantity (tonnes)","01312","Bananas","2014","2014","tonnes","19789","F","FAO estimate"
"SCL","Supply Utilization Accounts","217","Togo","5141","Food supply quantity (tonnes)","01312","Bananas","2015","2015","tonnes","19696","F","FAO estimate"
"SCL","Supply Utilization Accounts","217","Togo","5141","Food supply quantity (tonnes)","01312","Bananas","2016","2016","tonnes","20359","F","FAO estimate"
"SCL","Supply Utilization Accounts","217","Togo","5141","Food supply quantity (tonnes)","01312","Bananas","2017","2017","tonnes","20907","F","FAO estimate"
"SCL","Supply Utilization Accounts","217","Togo","5141","Food supply quantity (tonnes)","01312","Bananas","2018","2018","tonnes","21455","F","FAO estimate"
"SCL","Supply Utilization Accounts","220","Trinidad and Tobago","5141","Food supply quantity (tonnes)","01312","Bananas","2014","2014","tonnes","9751","F","FAO estimate"
"SCL","Supply Utilization Accounts","220","Trinidad and Tobago","5141","Food supply quantity (tonnes)","01312","Bananas","2015","2015","tonnes","11153","F","FAO estimate"
"SCL","Supply Utilization Accounts","220","Trinidad and Tobago","5141","Food supply quantity (tonnes)","01312","Bananas","2016","2016","tonnes","7708","F","FAO estimate"
"SCL","Supply Utilization Accounts","220","Trinidad and Tobago","5141","Food supply quantity (tonnes)","01312","Bananas","2017","2017","tonnes","4317","F","FAO estimate"
"SCL","Supply Utilization Accounts","220","Trinidad and Tobago","5141","Food supply quantity (tonnes)","01312","Bananas","2018","2018","tonnes","3405","F","FAO estimate"
"SCL","Supply Utilization Accounts","222","Tunisia","5141","Food supply quantity (tonnes)","01312","Bananas","2014","2014","tonnes","33122","F","FAO estimate"
"SCL","Supply Utilization Accounts","222","Tunisia","5141","Food supply quantity (tonnes)","01312","Bananas","2015","2015","tonnes","55897","F","FAO estimate"
"SCL","Supply Utilization Accounts","222","Tunisia","5141","Food supply quantity (tonnes)","01312","Bananas","2016","2016","tonnes","60660","F","FAO estimate"
"SCL","Supply Utilization Accounts","222","Tunisia","5141","Food supply quantity (tonnes)","01312","Bananas","2017","2017","tonnes","53276","F","FAO estimate"
"SCL","Supply Utilization Accounts","222","Tunisia","5141","Food supply quantity (tonnes)","01312","Bananas","2018","2018","tonnes","36791","F","FAO estimate"
"SCL","Supply Utilization Accounts","223","Turkey","5141","Food supply quantity (tonnes)","01312","Bananas","2014","2014","tonnes","376500","F","FAO estimate"
"SCL","Supply Utilization Accounts","223","Turkey","5141","Food supply quantity (tonnes)","01312","Bananas","2015","2015","tonnes","400522","F","FAO estimate"
"SCL","Supply Utilization Accounts","223","Turkey","5141","Food supply quantity (tonnes)","01312","Bananas","2016","2016","tonnes","447092","F","FAO estimate"
"SCL","Supply Utilization Accounts","223","Turkey","5141","Food supply quantity (tonnes)","01312","Bananas","2017","2017","tonnes","498167","F","FAO estimate"
"SCL","Supply Utilization Accounts","223","Turkey","5141","Food supply quantity (tonnes)","01312","Bananas","2018","2018","tonnes","558247","F","FAO estimate"
"SCL","Supply Utilization Accounts","213","Turkmenistan","5141","Food supply quantity (tonnes)","01312","Bananas","2017","2017","tonnes","0","F","FAO estimate"
"SCL","Supply Utilization Accounts","226","Uganda","5141","Food supply quantity (tonnes)","01312","Bananas","2014","2014","tonnes","533003","F","FAO estimate"
"SCL","Supply Utilization Accounts","226","Uganda","5141","Food supply quantity (tonnes)","01312","Bananas","2015","2015","tonnes","530468","F","FAO estimate"
"SCL","Supply Utilization Accounts","226","Uganda","5141","Food supply quantity (tonnes)","01312","Bananas","2016","2016","tonnes","522808","F","FAO estimate"
"SCL","Supply Utilization Accounts","226","Uganda","5141","Food supply quantity (tonnes)","01312","Bananas","2017","2017","tonnes","515491","F","FAO estimate"
"SCL","Supply Utilization Accounts","226","Uganda","5141","Food supply quantity (tonnes)","01312","Bananas","2018","2018","tonnes","509157","F","FAO estimate"
"SCL","Supply Utilization Accounts","230","Ukraine","5141","Food supply quantity (tonnes)","01312","Bananas","2014","2014","tonnes","215104","F","FAO estimate"
"SCL","Supply Utilization Accounts","230","Ukraine","5141","Food supply quantity (tonnes)","01312","Bananas","2015","2015","tonnes","145763","F","FAO estimate"
"SCL","Supply Utilization Accounts","230","Ukraine","5141","Food supply quantity (tonnes)","01312","Bananas","2016","2016","tonnes","191919","F","FAO estimate"
"SCL","Supply Utilization Accounts","230","Ukraine","5141","Food supply quantity (tonnes)","01312","Bananas","2017","2017","tonnes","238271","F","FAO estimate"
"SCL","Supply Utilization Accounts","230","Ukraine","5141","Food supply quantity (tonnes)","01312","Bananas","2018","2018","tonnes","250895","F","FAO estimate"
"SCL","Supply Utilization Accounts","225","United Arab Emirates","5141","Food supply quantity (tonnes)","01312","Bananas","2014","2014","tonnes","108353","Im","FAO data based on imputation methodology"
"SCL","Supply Utilization Accounts","225","United Arab Emirates","5141","Food supply quantity (tonnes)","01312","Bananas","2015","2015","tonnes","129214","Im","FAO data based on imputation methodology"
"SCL","Supply Utilization Accounts","225","United Arab Emirates","5141","Food supply quantity (tonnes)","01312","Bananas","2016","2016","tonnes","144823","Im","FAO data based on imputation methodology"
"SCL","Supply Utilization Accounts","225","United Arab Emirates","5141","Food supply quantity (tonnes)","01312","Bananas","2017","2017","tonnes","159065","Im","FAO data based on imputation methodology"
"SCL","Supply Utilization Accounts","225","United Arab Emirates","5141","Food supply quantity (tonnes)","01312","Bananas","2018","2018","tonnes","153160","Im","FAO data based on imputation methodology"
"SCL","Supply Utilization Accounts","229","United Kingdom of Great Britain and Northern Ireland","5141","Food supply quantity (tonnes)","01312","Bananas","2014","2014","tonnes","1045725","F","FAO estimate"
"SCL","Supply Utilization Accounts","229","United Kingdom of Great Britain and Northern Ireland","5141","Food supply quantity (tonnes)","01312","Bananas","2015","2015","tonnes","1038174","F","FAO estimate"
"SCL","Supply Utilization Accounts","229","United Kingdom of Great Britain and Northern Ireland","5141","Food supply quantity (tonnes)","01312","Bananas","2016","2016","tonnes","1052359","F","FAO estimate"
"SCL","Supply Utilization Accounts","229","United Kingdom of Great Britain and Northern Ireland","5141","Food supply quantity (tonnes)","01312","Bananas","2017","2017","tonnes","1034160","F","FAO estimate"
"SCL","Supply Utilization Accounts","229","United Kingdom of Great Britain and Northern Ireland","5141","Food supply quantity (tonnes)","01312","Bananas","2018","2018","tonnes","958014","F","FAO estimate"
"SCL","Supply Utilization Accounts","215","United Republic of Tanzania","5141","Food supply quantity (tonnes)","01312","Bananas","2014","2014","tonnes","2234346","F","FAO estimate"
"SCL","Supply Utilization Accounts","215","United Republic of Tanzania","5141","Food supply quantity (tonnes)","01312","Bananas","2015","2015","tonnes","2508961","F","FAO estimate"
"SCL","Supply Utilization Accounts","215","United Republic of Tanzania","5141","Food supply quantity (tonnes)","01312","Bananas","2016","2016","tonnes","2416022","F","FAO estimate"
"SCL","Supply Utilization Accounts","215","United Republic of Tanzania","5141","Food supply quantity (tonnes)","01312","Bananas","2017","2017","tonnes","1591607","F","FAO estimate"
"SCL","Supply Utilization Accounts","215","United Republic of Tanzania","5141","Food supply quantity (tonnes)","01312","Bananas","2018","2018","tonnes","2353882","F","FAO estimate"
"SCL","Supply Utilization Accounts","231","United States of America","5141","Food supply quantity (tonnes)","01312","Bananas","2014","2014","tonnes","3711551","F","FAO estimate"
"SCL","Supply Utilization Accounts","231","United States of America","5141","Food supply quantity (tonnes)","01312","Bananas","2015","2015","tonnes","3752871","F","FAO estimate"
"SCL","Supply Utilization Accounts","231","United States of America","5141","Food supply quantity (tonnes)","01312","Bananas","2016","2016","tonnes","3711484","F","FAO estimate"
"SCL","Supply Utilization Accounts","231","United States of America","5141","Food supply quantity (tonnes)","01312","Bananas","2017","2017","tonnes","3893359","F","FAO estimate"
"SCL","Supply Utilization Accounts","231","United States of America","5141","Food supply quantity (tonnes)","01312","Bananas","2018","2018","tonnes","3871238","F","FAO estimate"
"SCL","Supply Utilization Accounts","234","Uruguay","5141","Food supply quantity (tonnes)","01312","Bananas","2014","2014","tonnes","39545","F","FAO estimate"
"SCL","Supply Utilization Accounts","234","Uruguay","5141","Food supply quantity (tonnes)","01312","Bananas","2015","2015","tonnes","43826","F","FAO estimate"
"SCL","Supply Utilization Accounts","234","Uruguay","5141","Food supply quantity (tonnes)","01312","Bananas","2016","2016","tonnes","39089","F","FAO estimate"
"SCL","Supply Utilization Accounts","234","Uruguay","5141","Food supply quantity (tonnes)","01312","Bananas","2017","2017","tonnes","43688","F","FAO estimate"
"SCL","Supply Utilization Accounts","234","Uruguay","5141","Food supply quantity (tonnes)","01312","Bananas","2018","2018","tonnes","43429","F","FAO estimate"
"SCL","Supply Utilization Accounts","235","Uzbekistan","5141","Food supply quantity (tonnes)","01312","Bananas","2014","2014","tonnes","3427","F","FAO estimate"
"SCL","Supply Utilization Accounts","235","Uzbekistan","5141","Food supply quantity (tonnes)","01312","Bananas","2015","2015","tonnes","2640","F","FAO estimate"
"SCL","Supply Utilization Accounts","235","Uzbekistan","5141","Food supply quantity (tonnes)","01312","Bananas","2016","2016","tonnes","1621","F","FAO estimate"
"SCL","Supply Utilization Accounts","235","Uzbekistan","5141","Food supply quantity (tonnes)","01312","Bananas","2017","2017","tonnes","17518","F","FAO estimate"
"SCL","Supply Utilization Accounts","235","Uzbekistan","5141","Food supply quantity (tonnes)","01312","Bananas","2018","2018","tonnes","23607","F","FAO estimate"
"SCL","Supply Utilization Accounts","155","Vanuatu","5141","Food supply quantity (tonnes)","01312","Bananas","2014","2014","tonnes","14003","Im","FAO data based on imputation methodology"
"SCL","Supply Utilization Accounts","155","Vanuatu","5141","Food supply quantity (tonnes)","01312","Bananas","2015","2015","tonnes","14220","Im","FAO data based on imputation methodology"
"SCL","Supply Utilization Accounts","155","Vanuatu","5141","Food supply quantity (tonnes)","01312","Bananas","2016","2016","tonnes","14318","Im","FAO data based on imputation methodology"
"SCL","Supply Utilization Accounts","155","Vanuatu","5141","Food supply quantity (tonnes)","01312","Bananas","2017","2017","tonnes","14462","Im","FAO data based on imputation methodology"
"SCL","Supply Utilization Accounts","155","Vanuatu","5141","Food supply quantity (tonnes)","01312","Bananas","2018","2018","tonnes","14605","Im","FAO data based on imputation methodology"
"SCL","Supply Utilization Accounts","236","Venezuela (Bolivarian Republic of)","5141","Food supply quantity (tonnes)","01312","Bananas","2014","2014","tonnes","412155","F","FAO estimate"
"SCL","Supply Utilization Accounts","236","Venezuela (Bolivarian Republic of)","5141","Food supply quantity (tonnes)","01312","Bananas","2015","2015","tonnes","456482","F","FAO estimate"
"SCL","Supply Utilization Accounts","236","Venezuela (Bolivarian Republic of)","5141","Food supply quantity (tonnes)","01312","Bananas","2016","2016","tonnes","487605","F","FAO estimate"
"SCL","Supply Utilization Accounts","236","Venezuela (Bolivarian Republic of)","5141","Food supply quantity (tonnes)","01312","Bananas","2017","2017","tonnes","511690","F","FAO estimate"
"SCL","Supply Utilization Accounts","236","Venezuela (Bolivarian Republic of)","5141","Food supply quantity (tonnes)","01312","Bananas","2018","2018","tonnes","581534","F","FAO estimate"
"SCL","Supply Utilization Accounts","237","Viet Nam","5141","Food supply quantity (tonnes)","01312","Bananas","2014","2014","tonnes","1680165","F","FAO estimate"
"SCL","Supply Utilization Accounts","237","Viet Nam","5141","Food supply quantity (tonnes)","01312","Bananas","2015","2015","tonnes","1757230","F","FAO estimate"
"SCL","Supply Utilization Accounts","237","Viet Nam","5141","Food supply quantity (tonnes)","01312","Bananas","2016","2016","tonnes","1734514","F","FAO estimate"
"SCL","Supply Utilization Accounts","237","Viet Nam","5141","Food supply quantity (tonnes)","01312","Bananas","2017","2017","tonnes","1815666","F","FAO estimate"
"SCL","Supply Utilization Accounts","237","Viet Nam","5141","Food supply quantity (tonnes)","01312","Bananas","2018","2018","tonnes","1750628","F","FAO estimate"
"SCL","Supply Utilization Accounts","249","Yemen","5141","Food supply quantity (tonnes)","01312","Bananas","2014","2014","tonnes","82619","F","FAO estimate"
"SCL","Supply Utilization Accounts","249","Yemen","5141","Food supply quantity (tonnes)","01312","Bananas","2015","2015","tonnes","84203","F","FAO estimate"
"SCL","Supply Utilization Accounts","249","Yemen","5141","Food supply quantity (tonnes)","01312","Bananas","2016","2016","tonnes","65101","F","FAO estimate"
"SCL","Supply Utilization Accounts","249","Yemen","5141","Food supply quantity (tonnes)","01312","Bananas","2017","2017","tonnes","105581","F","FAO estimate"
"SCL","Supply Utilization Accounts","249","Yemen","5141","Food supply quantity (tonnes)","01312","Bananas","2018","2018","tonnes","105499","F","FAO estimate"
"SCL","Supply Utilization Accounts","251","Zambia","5141","Food supply quantity (tonnes)","01312","Bananas","2014","2014","tonnes","2539","F","FAO estimate"
"SCL","Supply Utilization Accounts","251","Zambia","5141","Food supply quantity (tonnes)","01312","Bananas","2015","2015","tonnes","3093","F","FAO estimate"
"SCL","Supply Utilization Accounts","251","Zambia","5141","Food supply quantity (tonnes)","01312","Bananas","2016","2016","tonnes","605","F","FAO estimate"
"SCL","Supply Utilization Accounts","251","Zambia","5141","Food supply quantity (tonnes)","01312","Bananas","2017","2017","tonnes","1142","F","FAO estimate"
"SCL","Supply Utilization Accounts","251","Zambia","5141","Food supply quantity (tonnes)","01312","Bananas","2018","2018","tonnes","1697","F","FAO estimate"
"SCL","Supply Utilization Accounts","181","Zimbabwe","5141","Food supply quantity (tonnes)","01312","Bananas","2014","2014","tonnes","140760","F","FAO estimate"
"SCL","Supply Utilization Accounts","181","Zimbabwe","5141","Food supply quantity (tonnes)","01312","Bananas","2015","2015","tonnes","196532","F","FAO estimate"
"SCL","Supply Utilization Accounts","181","Zimbabwe","5141","Food supply quantity (tonnes)","01312","Bananas","2016","2016","tonnes","205623","F","FAO estimate"
"SCL","Supply Utilization Accounts","181","Zimbabwe","5141","Food supply quantity (tonnes)","01312","Bananas","2017","2017","tonnes","194949","F","FAO estimate"
"SCL","Supply Utilization Accounts","181","Zimbabwe","5141","Food supply quantity (tonnes)","01312","Bananas","2018","2018","tonnes","166695","F","FAO estimate"
