,Element,Year,Value,Country,PopTotal,ValuePerCapita
434,Export Quantity,2014,96,Sudan,37977.657,0.0025278020705700724
435,Food supply,2014,700000,Sudan,37977.657,18.431890097906777
436,Loss,2014,77889,Sudan,37977.657,2.050916411194087
437,Residuals,2014,131015,Sudan,37977.657,3.4497915445389378
438,Export Quantity,2014,72593,Suriname,553.278,131.20528920361915
439,Feed,2014,522,Suriname,553.278,0.9434678407599796
440,Food supply,2014,2359,Suriname,553.278,4.263679379986192
441,Loss,2014,1540,Suriname,553.278,2.7834108712076024
442,Residuals,2014,0,Suriname,553.278,0.0
443,Export Quantity,2014,35725,Sweden,9692.136999999999,3.685977612573987
444,Food supply,2014,78260,Sweden,9692.136999999999,8.07458664688706
445,Loss,2014,9894,Sweden,9692.136999999999,1.020827501716082
446,Processed,2014,74000,Sweden,9692.136999999999,7.635055096724284
447,Residuals,2014,0,Sweden,9692.136999999999,0.0
448,Export Quantity,2014,7,Switzerland,8206.003,0.0008530340532412673
449,Food supply,2014,82931,Switzerland,8206.003,10.106138152764506
450,Loss,2014,1170,Switzerland,8206.003,0.14257854889889754
451,Residuals,2014,0,Switzerland,8206.003,0.0
452,Export Quantity,2014,31509,Thailand,68438.74799999999,0.46039708382742484
453,Food supply,2014,835338,Thailand,68438.74799999999,12.205629477616979
454,Loss,2014,117097,Thailand,68438.74799999999,1.710975192006727
455,Processed,2014,424084,Thailand,68438.74799999999,6.19654818933859
456,Residuals,2014,0,Thailand,68438.74799999999,0.0
457,Export Quantity,2014,99,Togo,7137.996999999999,0.013869437042352358
458,Food supply,2014,19789,Togo,7137.996999999999,2.7723463599102103
459,Loss,2014,4972,Togo,7137.996999999999,0.6965539492381406
460,Residuals,2014,0,Togo,7137.996999999999,0.0
461,Export Quantity,2014,758,Tunisia,11063.195,0.06851546953660313
462,Food supply,2014,33122,Tunisia,11063.195,2.9938910052656578
463,Loss,2014,2550,Tunisia,11063.195,0.23049399382366487
464,Residuals,2014,0,Tunisia,11063.195,0.0
465,Export Quantity,2014,10,Turkey,77229.262,0.00012948459872632215
466,Food supply,2014,376500,Turkey,77229.262,4.875095142046029
467,Loss,2014,45916,Turkey,77229.262,0.5945414835117808
468,Processed,2014,36739,Turkey,77229.262,0.47571346726063496
469,Residuals,2014,0,Turkey,77229.262,0.0
470,Export Quantity,2014,270,Uganda,36911.53,0.007314787547414047
471,Food supply,2014,533003,Uganda,36911.53,14.440013730127145
472,Loss,2014,23755,Uganda,36911.53,0.6435658451437803
473,Residuals,2014,0,Uganda,36911.53,0.0
474,Export Quantity,2014,5,Ukraine,45111.53,0.00011083640922841677
475,Food supply,2014,215104,Ukraine,45111.53,4.768270994133872
476,Residuals,2014,0,Ukraine,45111.53,0.0
477,Export Quantity,2014,3042,United Arab Emirates,9214.181999999999,0.3301432509147313
478,Food supply,2014,108353,United Arab Emirates,9214.181999999999,11.759372671388519
479,Loss,2014,6193,United Arab Emirates,9214.181999999999,0.6721160923454736
480,Other uses (non-food),2014,0,United Arab Emirates,9214.181999999999,0.0
481,Residuals,2014,0,United Arab Emirates,9214.181999999999,0.0
482,Tourist consumption,2014,6271,United Arab Emirates,9214.181999999999,0.6805813039073898
483,Export Quantity,2014,54,United Republic of Tanzania,49960.562999999995,0.0010808525116100074
484,Food supply,2014,2234346,United Republic of Tanzania,49960.562999999995,44.72219418344025
485,Loss,2014,638407,United Republic of Tanzania,49960.562999999995,12.778218692211295
486,Processed,2014,319227,United Republic of Tanzania,49960.562999999995,6.389579717106071
487,Residuals,2014,0,United Republic of Tanzania,49960.562999999995,0.0
488,Export Quantity,2014,561408,United States of America,318673.422,1.761703239876716
489,Food supply,2014,3711551,United States of America,318673.422,11.64687966980817
490,Loss,2014,229365,United States of America,318673.422,0.7197493865679203
491,Processed,2014,84976,United States of America,318673.422,0.26665543510559847
492,Residuals,2014,0,United States of America,318673.422,0.0
493,Export Quantity,2014,1,Uruguay,3400.4390000000003,0.0002940796761829869
494,Food supply,2014,39545,Uruguay,3400.4390000000003,11.629380794656218
495,Loss,2014,6979,Uruguay,3400.4390000000003,2.0523820600810656
496,Residuals,2014,0,Uruguay,3400.4390000000003,0.0
497,Export Quantity,2014,164,Venezuela (Bolivarian Republic of),30042.972999999998,0.005458847231930076
498,Food supply,2014,412155,Venezuela (Bolivarian Republic of),30042.972999999998,13.718848663878905
499,Loss,2014,74436,Venezuela (Bolivarian Republic of),30042.972999999998,2.47765093021919
500,Residuals,2014,0,Venezuela (Bolivarian Republic of),30042.972999999998,0.0
501,Export Quantity,2014,12329,Viet Nam,91713.85,0.13442898755204366
502,Food supply,2014,1680165,Viet Nam,91713.85,18.31964310733875
503,Loss,2014,168170,Viet Nam,91713.85,1.8336379946976382
504,Residuals,2014,0,Viet Nam,91713.85,0.0
505,Export Quantity,2014,31949,Yemen,25823.487999999998,1.2372069954298972
506,Food supply,2014,82619,Yemen,25823.487999999998,3.19937415116037
507,Loss,2014,10472,Yemen,25823.487999999998,0.40552229040476645
508,Residuals,2014,0,Yemen,25823.487999999998,0.0
509,Export Quantity,2014,0,Zambia,15399.793,0.0
510,Food supply,2014,2539,Zambia,15399.793,0.16487234601140419
511,Loss,2014,282,Zambia,15399.793,0.018311934452625436
512,Residuals,2014,0,Zambia,15399.793,0.0
513,Export Quantity,2014,48,Zimbabwe,13586.71,0.0035328641002862356
514,Food supply,2014,140760,Zimbabwe,13586.71,10.360123974089387
515,Loss,2014,9201,Zimbabwe,13586.71,0.6772058872236179
516,Residuals,2014,0,Zimbabwe,13586.71,0.0
517,Feed,2014,10710,Cuba,11306.909,0.9472084722712458
518,Food supply,2014,174216,Cuba,11306.909,15.407924482278933
519,Loss,2014,17020,Cuba,11306.909,1.5052743415552385
520,Residuals,2014,0,Cuba,11306.909,0.0
521,Tourist consumption,2014,1279,Cuba,11306.909,0.11311667936834019
522,Feed,2014,556,Grenada,108.9,5.105601469237833
523,Food supply,2014,1575,Grenada,108.9,14.46280991735537
524,Loss,2014,458,Grenada,108.9,4.205693296602387
525,Other uses (non-food),2014,0,Grenada,108.9,0.0
526,Residuals,2014,0,Grenada,108.9,0.0
527,Tourist consumption,2014,196,Grenada,108.9,1.7998163452708906
528,Feed,2014,668,Jamaica,2875.137,0.23233675473551346
529,Food supply,2014,45791,Jamaica,2875.137,15.926545413314217
530,Loss,2014,4320,Jamaica,2875.137,1.5025370964931408
531,Residuals,2014,0,Jamaica,2875.137,0.0
532,Tourist consumption,2014,803,Jamaica,2875.137,0.2792910390009241
533,Feed,2014,50,New Caledonia,267.732,0.18675391809720165
534,Food supply,2014,808,New Caledonia,267.732,3.0179433164507787
535,Loss,2014,84,New Caledonia,267.732,0.3137465824032988
536,Other uses (non-food),2014,0,New Caledonia,267.732,0.0
537,Residuals,2014,57,New Caledonia,267.732,0.21289946663080989
538,Tourist consumption,2014,10,New Caledonia,267.732,0.03735078361944033
539,Feed,2014,104145,Papua New Guinea,7946.733,13.105385571655672
540,Food supply,2014,1100000,Papua New Guinea,7946.733,138.42166334265917
541,Loss,2014,110063,Papua New Guinea,7946.733,13.850094120439179
542,Residuals,2014,0,Papua New Guinea,7946.733,0.0
543,Feed,2014,53045,Saint Vincent and the Grenadines,108.868,487.2414299886101
544,Food supply,2014,3552,Saint Vincent and the Grenadines,108.868,32.626667156556564
545,Loss,2014,5175,Saint Vincent and the Grenadines,108.868,47.53462909211155
546,Residuals,2014,0,Saint Vincent and the Grenadines,108.868,0.0
547,Tourist consumption,2014,20,Saint Vincent and the Grenadines,108.868,0.18370871146709777
548,Food supply,2014,64105,Afghanistan,33370.804,1.9209905760736243
549,Residuals,2014,0,Afghanistan,33370.804,0.0
550,Food supply,2014,15234,Albania,2896.3070000000002,5.259801533470036
551,Processed,2014,1900,Albania,2896.3070000000002,0.6560078058023545
552,Residuals,2014,0,Albania,2896.3070000000002,0.0
553,Food supply,2014,237270,Algeria,38923.687999999995,6.095773863977125
554,Loss,2014,26363,Algeria,38923.687999999995,0.6772996433431488
555,Residuals,2014,0,Algeria,38923.687999999995,0.0
556,Food supply,2014,1045034,Angola,26941.772999999997,38.78861276130565
557,Loss,2014,696689,Angola,26941.772999999997,25.859062801843073
558,Processed,2014,1741723,Angola,26941.772999999997,64.64767556314872
559,Residuals,2014,0,Angola,26941.772999999997,0.0
560,Food supply,2014,855,Antigua and Barbuda,92.56200000000001,9.237051921955013
561,Loss,2014,101,Antigua and Barbuda,92.56200000000001,1.0911605194356213
562,Residuals,2014,0,Antigua and Barbuda,92.56200000000001,0.0
563,Tourist consumption,2014,54,Antigua and Barbuda,92.56200000000001,0.5833927529655798
564,Food supply,2014,545136,Argentina,42637.508,12.785362596707106
565,Loss,2014,41032,Argentina,42637.508,0.9623451727056843
566,Residuals,2014,0,Argentina,42637.508,0.0
567,Food supply,2014,4357,Armenia,2912.403,1.4960154896145899
568,Residuals,2014,0,Armenia,2912.403,0.0
569,Food supply,2014,7630,Azerbaijan,9505.616,0.8026833821185286
570,Residuals,2014,0,Azerbaijan,9505.616,0.0
571,Food supply,2014,9299,Bahamas,370.625,25.090050590219224
572,Loss,2014,834,Bahamas,370.625,2.2502529510961216
573,Other uses (non-food),2014,0,Bahamas,370.625,0.0
574,Residuals,2014,0,Bahamas,370.625,0.0
575,Tourist consumption,2014,1311,Bahamas,370.625,3.5372681281618887
576,Food supply,2014,3143,Barbados,284.825,11.034845958044414
577,Loss,2014,82,Barbados,284.825,0.28789607653822524
578,Other uses (non-food),2014,0,Barbados,284.825,0.0
579,Residuals,2014,0,Barbados,284.825,0.0
580,Tourist consumption,2014,567,Barbados,284.825,1.9906960414289476
581,Food supply,2014,18843,Benin,10286.839,1.8317580356803485
582,Loss,2014,1645,Benin,10286.839,0.1599130695056081
583,Residuals,2014,0,Benin,10286.839,0.0
584,Food supply,2014,28040,Bosnia and Herzegovina,3482.1059999999998,8.05259805416607
585,Loss,2014,3116,Bosnia and Herzegovina,3482.1059999999998,0.894860753808184
586,Residuals,2014,0,Bosnia and Herzegovina,3482.1059999999998,0.0
587,Food supply,2014,9500,Cabo Verde,518.276,18.330001775115964
588,Loss,2014,882,Cabo Verde,518.276,1.7017959542791874
589,Residuals,2014,0,Cabo Verde,518.276,0.0
590,Tourist consumption,2014,152,Cabo Verde,518.276,0.2932800284018554
591,Food supply,2014,108681,Cambodia,15274.506000000001,7.115189191715921
592,Loss,2014,12533,Cambodia,15274.506000000001,0.8205175342495528
593,Processed,2014,16613,Cambodia,15274.506000000001,1.0876292824134541
594,Residuals,2014,0,Cambodia,15274.506000000001,0.0
595,Tourist consumption,2014,613,Cambodia,15274.506000000001,0.04013223079031165
596,Food supply,2014,1940,Chad,13663.562,0.14198347400187447
597,Residuals,2014,0,Chad,13663.562,0.0
598,Food supply,2014,3611,"China, Macao SAR",590.21,6.118161332407109
599,Residuals,2014,0,"China, Macao SAR",590.21,0.0
600,Food supply,2014,43304,Comoros,759.39,57.02471720723212
601,Loss,2014,3951,Comoros,759.39,5.202860190415992
602,Residuals,2014,0,Comoros,759.39,0.0
603,Tourist consumption,2014,-64,Comoros,759.39,-0.08427817063695861
604,Food supply,2014,75846,Congo,4736.965,16.0115179233961
605,Loss,2014,6932,Congo,4736.965,1.4633842555307037
606,Residuals,2014,0,Congo,4736.965,0.0
607,Food supply,2014,1307,Djibouti,898.707,1.4543115831967481
608,Loss,2014,69,Djibouti,898.707,0.0767769695796294
609,Residuals,2014,0,Djibouti,898.707,0.0
610,Food supply,2014,1199427,Egypt,90424.668,13.264378255721104
611,Loss,2014,107503,Egypt,90424.668,1.1888680641879712
612,Residuals,2014,0,Egypt,90424.668,0.0
613,Tourist consumption,2014,2814,Egypt,90424.668,0.031119826726928097
614,Food supply,2014,187,French Polynesia,271.71299999999997,0.6882261798294524
615,Loss,2014,18,French Polynesia,271.71299999999997,0.06624637025096335
616,Residuals,2014,0,French Polynesia,271.71299999999997,0.0
617,Tourist consumption,2014,6,French Polynesia,271.71299999999997,0.02208212341698778
618,Food supply,2014,0,Gambia,2024.037,0.0
619,Residuals,2014,0,Gambia,2024.037,0.0
620,Food supply,2014,161536,Guinea,11150.97,14.486273391462806
621,Loss,2014,49163,Guinea,11150.97,4.408854117623848
622,Residuals,2014,0,Guinea,11150.97,0.0
623,Food supply,2014,7657,Guinea-Bissau,1692.433,4.524255908505684
624,Loss,2014,700,Guinea-Bissau,1692.433,0.41360573801149
625,Residuals,2014,0,Guinea-Bissau,1692.433,0.0
626,Food supply,2014,207375,Haiti,10549.007,19.65824840195859
627,Loss,2014,69125,Haiti,10549.007,6.552749467319531
628,Residuals,2014,0,Haiti,10549.007,0.0
629,Food supply,2014,716894,Iran (Islamic Republic of),77465.769,9.254332710490488
630,Loss,2014,10684,Iran (Islamic Republic of),77465.769,0.13791898199577673
631,Residuals,2014,0,Iran (Islamic Republic of),77465.769,0.0
632,Food supply,2014,111210,Iraq,34411.949,3.2317262820539456
633,Loss,2014,12357,Iraq,34411.949,0.3590903845638037
634,Residuals,2014,0,Iraq,34411.949,0.0
635,Food supply,2014,117613,Israel,7854.215999999999,14.974505412125158
636,Loss,2014,3113,Israel,7854.215999999999,0.39634764310021525
637,Other uses (non-food),2014,5582,Israel,7854.215999999999,0.7107011062593644
638,Processed,2014,578,Israel,7854.215999999999,0.07359104969865866
639,Residuals,2014,0,Israel,7854.215999999999,0.0
640,Food supply,2014,6136,Kiribati,109.387,56.09441706967007
641,Loss,2014,609,Kiribati,109.387,5.567389177873056
642,Other uses (non-food),2014,0,Kiribati,109.387,0.0
643,Residuals,2014,0,Kiribati,109.387,0.0
644,Tourist consumption,2014,676,Kiribati,109.387,6.179893405980601
645,Food supply,2014,2540,Kyrgyzstan,5844.521,0.434595067756622
646,Residuals,2014,0,Kyrgyzstan,5844.521,0.0
647,Food supply,2014,353,Lesotho,2043.4479999999999,0.17274723898039002
648,Residuals,2014,0,Lesotho,2043.4479999999999,0.0
649,Food supply,2014,122047,Liberia,4359.508,27.995590328082894
650,Loss,2014,11156,Liberia,4359.508,2.5590043647127154
651,Residuals,2014,0,Liberia,4359.508,0.0
652,Food supply,2014,361363,Malawi,16289.55,22.183731287850186
653,Loss,2014,35969,Malawi,16289.55,2.2081027407141387
654,Residuals,2014,0,Malawi,16289.55,0.0
655,Food supply,2014,1360,Maldives,435.01800000000003,3.126307417164347
656,Loss,2014,164,Maldives,435.01800000000003,0.3769958944227595
657,Other uses (non-food),2014,0,Maldives,435.01800000000003,0.0
658,Residuals,2014,0,Maldives,435.01800000000003,0.0
659,Tourist consumption,2014,113,Maldives,435.01800000000003,0.25975936627909646
660,Food supply,2014,4747,Malta,430.19,11.034659104116786
661,Loss,2014,258,Malta,430.19,0.599735000813594
662,Other uses (non-food),2014,0,Malta,430.19,0.0
663,Residuals,2014,0,Malta,430.19,0.0
664,Tourist consumption,2014,155,Malta,430.19,0.36030591134150025
665,Food supply,2014,3977,Mauritania,3930.8940000000002,1.0117291384606149
666,Residuals,2014,0,Mauritania,3930.8940000000002,0.0
667,Food supply,2014,2224,Mongolia,2940.111,0.7564340257901828
668,Residuals,2014,0,Mongolia,2940.111,0.0
669,Food supply,2014,4883,Niger,19240.182,0.25379177806114306
670,Residuals,2014,0,Niger,19240.182,0.0
671,Food supply,2014,14547,Oman,4027.255,3.612137796091879
672,Loss,2014,3637,Oman,4027.255,0.9030965260456564
673,Residuals,2014,0,Oman,4027.255,0.0
674,Food supply,2014,5834,Sao Tome and Principe,195.727,29.806822768447887
675,Loss,2014,1100,Sao Tome and Principe,195.727,5.620072856580849
676,Residuals,2014,0,Sao Tome and Principe,195.727,0.0
677,Tourist consumption,2014,-134,Sao Tome and Principe,195.727,-0.6846270570743944
678,Food supply,2014,1684,Seychelles,94.214,17.874201286433014
679,Loss,2014,166,Seychelles,94.214,1.7619462075700003
680,Other uses (non-food),2014,0,Seychelles,94.214,0.0
681,Residuals,2014,0,Seychelles,94.214,0.0
682,Tourist consumption,2014,133,Seychelles,94.214,1.4116797928121085
683,Food supply,2014,287,Solomon Islands,587.0790000000001,0.488860953977233
684,Loss,2014,26,Solomon Islands,587.0790000000001,0.044287055064139574
685,Residuals,2014,0,Solomon Islands,587.0790000000001,0.0
686,Tourist consumption,2014,0,Solomon Islands,587.0790000000001,0.0
687,Food supply,2014,1804,Tajikistan,8252.828000000001,0.21859173606913893
688,Residuals,2014,0,Tajikistan,8252.828000000001,0.0
689,Food supply,2014,412,Timor-Leste,1174.333,0.3508374541122492
690,Loss,2014,38,Timor-Leste,1174.333,0.032358794311323956
691,Residuals,2014,0,Timor-Leste,1174.333,0.0
692,Food supply,2014,9751,Trinidad and Tobago,1362.3370000000002,7.157553527504573
693,Loss,2014,1089,Trinidad and Tobago,1362.3370000000002,0.7993616851043464
694,Residuals,2014,0,Trinidad and Tobago,1362.3370000000002,0.0
695,Tourist consumption,2014,49,Trinidad and Tobago,1362.3370000000002,0.03596760566585213
696,Food supply,2014,3427,Uzbekistan,30426.394,0.11263247297724469
697,Residuals,2014,0,Uzbekistan,30426.394,0.0
698,Food supply,2014,14003,Vanuatu,263.888,53.06417874249682
699,Loss,2014,483,Vanuatu,263.888,1.83032195476869
700,Other uses (non-food),2014,0,Vanuatu,263.888,0.0
701,Residuals,2014,0,Vanuatu,263.888,0.0
702,Tourist consumption,2014,1610,Vanuatu,263.888,6.1010731825623
703,Export Quantity,2015,2,Afghanistan,34413.602999999996,5.8116553503566606e-05
704,Food supply,2015,142516,Afghanistan,34413.602999999996,4.14126936955715
705,Residuals,2015,0,Afghanistan,34413.602999999996,0.0
706,Export Quantity,2015,5,Australia,23932.499,0.00020892093216007238
707,Food supply,2015,227026,Australia,23932.499,9.486096708914518
708,Loss,2015,5045,Australia,23932.499,0.21080122054951303
709,Processed,2015,20180,Australia,23932.499,0.8432048821980521
710,Residuals,2015,0,Australia,23932.499,0.0
711,Export Quantity,2015,21503,Austria,8678.667,2.47768464903654
712,Food supply,2015,100085,Austria,8678.667,11.532300985854164
713,Loss,2015,6399,Austria,8678.667,0.7373252136532028
714,Residuals,2015,0,Austria,8678.667,0.0
715,Export Quantity,2015,98,Belarus,9439.424,0.010381989409523291
716,Food supply,2015,70417,Belarus,9439.424,7.459883145412261
717,Loss,2015,1439,Belarus,9439.424,0.1524457424520818
718,Residuals,2015,0,Belarus,9439.424,0.0
719,Export Quantity,2015,1128949,Belgium,11287.931,100.01381121128398
720,Food supply,2015,90548,Belgium,11287.931,8.021664909184862
721,Processed,2015,0,Belgium,11287.931,0.0
722,Residuals,2015,0,Belgium,11287.931,0.0
723,Export Quantity,2015,98846,Belize,360.926,273.86777344940515
724,Food supply,2015,0,Belize,360.926,0.0
725,Loss,2015,1058,Belize,360.926,2.9313488083429844
726,Residuals,2015,-1233,Belize,360.926,-3.4162127416700376
727,Tourist consumption,2015,176,Belize,360.926,0.48763458437463636
728,Export Quantity,2015,123860,Bolivia (Plurinational State of),10869.732,11.394945155961526
